deviceid,station_id,feeder,district,substation,kva,ct,installation_type,latitude,longitude,mea_no,address,hv,lv,installation_date,manufacturer,genre,ct_high,ct_low,tap_changer
236201533,KTT1165,WB14,คลองเตย,NULL,500.0,800/5,"uni-sub,นั่งร้าน",13.74847453,100.5313703,2LL-3425,NULL,NULL,NULL,2022-08-24,NULL,TLM,800,5,manual
SD22511,SD22511,SD22,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7362325971469,100.513413558435,LL-080,ถ.ทรงวาด  ใกล้ ถ.เจริญกรุง,12000,380,1975-10-17,Torishima,Network Transformer,1,1,manual
236200309,KTT0797,SA417,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.72928,100.571202,4JJ-2493,NULL,NULL,NULL,2021-08-26,NULL,TLM,800,5,manual
236200649,BKT2536,SV414,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.746738,100.582145,2EE-2461,NULL,NULL,NULL,2021-10-02,NULL,TLM,400,5,manual
SD13512,SD13512,SD13,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7332337610322,100.515536821902,LL-818,เชิงสะพานนี้จงสวัสดิ์,12000,380,1974-03-07,เจริญชัย,Network Transformer,1,1,manual
236200856,KTT1137,SY24,คลองเตย,NULL,333.0,800/5,นั่งร้าน,13.725623188,100.518979808,J-337,NULL,NULL,NULL,2021-12-19,NULL,TLM,800,5,manual
SD33504,SD33504,SD33,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7438908113434,100.51015781458,LL-575,ถ.พลับพลาไชย  ตรงข้าม สน.พลับพลาไชย,12000,380,1989-08-15,เจริญชัย,Network Transformer,1,1,manual
236201216,KTT0763,SA412,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.727902286,100.565085905,2LL-0183,NULL,NULL,NULL,2022-04-10,NULL,TLM,1400,5,manual
236200087,KTT0477,PI435,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.7343312094222,100.5585843207,2DD-0301,NULL,NULL,NULL,2024-05-02,NULL,TLM,400,5,manual
236200027,KTT1001,SU12,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.729480171,100.530260632,2LL-0966,NULL,NULL,NULL,2022-03-13,NULL,TLM,800,5,manual
236201351,KTT0207,LN426,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.724997358,100.52589527,2JJ-4684,NULL,NULL,NULL,2022-04-25,NULL,TLM,800,5,manual
236200920,BKT1274,SV425,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.738715023,100.595593623,2EE-9406,NULL,NULL,NULL,2021-09-16,NULL,TLM,400,5,manual
236200252,KTT0954,SL21,คลองเตย,NULL,300.0,800/5,แขวนเสา,13.725302334,100.527108878,2JJ-2734,NULL,NULL,NULL,2021-08-31,NULL,TLM,800,5,manual
SD41514,SD41514,SD41,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7480327159456,100.51109323436,LL-1163,ถ.ยุคล 2  หน้าภัตตาคารนกน้อย,12000,380,1994-11-05,เจริญชัย,Network Transformer,1,1,manual
236201534,KTT1164,WB14,คลองเตย,NULL,500.0,800/5,"uni-sub,นั่งร้าน",13.74743814,100.5327846, ,NULL,NULL,NULL,2022-08-24,NULL,TLM,800,5,manual
236200321,KTT0119,KT422,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7476503,100.5523421,2LL-4257,NULL,NULL,NULL,2021-11-07,NULL,TLM,800,5,manual
236201639,KTT0286,NN415,คลองเตย,NULL,1000.0,2000/5,นั่งร้าน,13.741659654,100.552937701,2NN-0754,NULL,NULL,NULL,2022-08-21,NULL,TLM,2000,5,manual
SD26501,SD26501,SD26,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7428916290464,100.506256711687,2LL-1228,ถ.เยาวราช  ปากซอยเสริมสินค้า,12000,380,1994-09-07,ไทยทราโฟ,Network Transformer,1,1,manual
236200124,KTT0089,KT411,คลองเตย,NULL,150.0,400/5,แขวนเสา,13.721499,100.559351,2DD-1035,NULL,NULL,NULL,2021-06-13,NULL,TLM,400,5,manual
236201673,BKT2600,MS411,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.758396,100.545297,4LL-5007,NULL,NULL,NULL,2022-07-30,NULL,TLM,800,5,manual
SD22523,SD22523,SD22,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7388492347774,100.512670908298,LL-1521,ถ.เจริญกรุง  เยื้อง ซ.กลันตัน,12000,380,2022-04-12,เอกรัฐ,Network Transformer,1,1,manual
236200283,KTT0322,NN418,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.747818767,100.554150536,2LL-1191,NULL,NULL,NULL,2021-11-21,NULL,TLM,800,5,manual
236200790,BKT2311,BA412,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.72355,100.609038,2EE-1056,NULL,NULL,NULL,2023-04-28,NULL,TLM,400,5,manual
SD13519,SD13519,SD13,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7329939305366,100.513143501067,LL-725,ซ.วานิช 2  หน้าสารพัดช่างสี่พระยา/หรือจ่ายจากสายป้อนSD42,12000,380,1980-07-07,เจริญชัย,Network Transformer,1,1,manual
236200032,KTT0974,SRK22,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.723320431,100.521944168,2MM-0629,NULL,NULL,NULL,2022-02-19,NULL,TLM,1400,5,manual
236200197,KTT0392,NS414,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.700224,100.547967,2EE-4773,NULL,NULL,NULL,2021-06-19,NULL,TLM,400,5,manual
BR15520,BR15520,BR15,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7647796330496,100.503236826695,LL-1243,ถ.วิสุทธิกษัตริย์  ปากซอยเทเวศร์ 1 ใกล้โรงแรมตรัง,12000,380,1994-03-30,ไทยทราโฟ,Network Transformer,1,1,manual
236200819,KTT0655,PM21,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.742596168,100.521082805,2LL-5167,NULL,NULL,NULL,2021-12-18,NULL,TLM,800,5,manual
236201357,KTT0387,NS414,คลองเตย,NULL,225.0,800/5,แขวนเสา,13.712134187,100.553137196,2EE-4073,NULL,NULL,NULL,2022-03-18,NULL,TLM,800,5,manual
236200303,BKT1703,BA436,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.720310026124,100.594135368323,2MM-1122,NULL,NULL,NULL,2024-05-27,NULL,TLM,1400,5,manual
WL12506,WL12506,WL12,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7558582736612,100.503362354739,LL-1250,ถ.ราชดำเนินกลาง  ข้างธนาคารทหารไทย,12000,380,1969-02-26,ไทยทราโฟ,Network Transformer,1,1,manual
236200455,KTT0922,SAM21,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.738631576,100.519315381,2MM-0525,NULL,NULL,NULL,2021-12-11,NULL,TLM,1400,5,manual
236201569,KTT0785,SA412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.727274632,100.561274386,4MM-0097,NULL,NULL,NULL,2022-04-30,NULL,TLM,1400,5,manual
WL11541,WL11541,WL11,วัดเลียบ,WL,500,1/1,แขวนเสา,13.745437435475,100.501243570101,LL-170,ถ.พีระพงษ์  หน้าร้านฉายาจิตรกร,12000,380,1989-08-15,OSAKA,Network Transformer,1,1,manual
236200833,BKT0153,RH431,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.760461047,100.634315891,2EE-3054,NULL,NULL,NULL,2021-11-29,NULL,TLM,800,5,manual
236200851,BKT0774,SG424,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.721845614,100.64038409,2EE-0727,NULL,NULL,NULL,2021-12-07,NULL,TLM,800,5,manual
236201490,BKT1370,SV432,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.74820094,100.56853218,2LL-1190,NULL,NULL,NULL,2022-08-28,NULL,TLM,800,5,manual
236201183,BKT0064,RH434,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.744278786,100.627253545,4EE-6303,NULL,NULL,NULL,2021-11-17,NULL,TLM,800,5,manual
236200388,BKT2123,RH426,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.748919,100.615034,4EE-3552,NULL,NULL,NULL,2021-11-22,NULL,TLM,800,5,manual
236200523,KTT0924,SAM21,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.738609,100.520729971538,2EE-2278,NULL,NULL,NULL,2021-07-01,NULL,TLM,400,5,manual
236201265,KTT0760,SA412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.721599994,100.564372244,2MM-0490,NULL,NULL,NULL,2022-04-10,NULL,TLM,1400,5,manual
236200756,BKT1575,NN411,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.750357902,100.545114424,2EE-2669,NULL,NULL,NULL,2022-09-13,NULL,TLM,400,5,manual
WL12513,WL12513,WL12,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7504724842769,100.49928713701,LL-1256,ถ.ราชบพิธ  ในซอยเทศา,12000,380,2005-08-31,Mitsubishi,Network Transformer,1,1,manual
WL15509,WL15509,WL15,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7535764402646,100.501221448646,LL-1305,ถ.ดินสอ  ข้าง กทม.,12000,380,2015-07-26,Vistra,Network Transformer,1,1,manual
236201290,KTT0997,SU12,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.729392722,100.531316642,0,NULL,NULL,NULL,2022-03-19,NULL,TLM,800,5,manual
236200280,KTT0579,PK416,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.712669933,100.589020503,2LL-5156,NULL,NULL,NULL,2022-01-15,NULL,TLM,800,5,manual
236201250,KTT0814,SA412,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.732818421,100.565094815,2MM-0375,NULL,NULL,NULL,2022-04-10,NULL,TLM,1400,5,manual
BR26511,BR26511,BR26,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7597952038062,100.499052630399,LL-1189,วงเวียนสิบสามห้าง,12000,380,1989-01-23,เจริญชัย,Network Transformer,1,1,manual
SD15518,SD15518,SD15,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7442377708133,100.509258329775,LL-1176,ตรอกเต๋า ถ.ยมราชสุขุม  ใกล้ ถ.มังกร,12000,380,2020-09-12,เจริญชัย,Network Transformer,1,1,manual
236201235,KTT0417,PA426,คลองเตย,NULL,150.0,200/5,แขวนเสา,13.739163318,100.559931941,2DD-9135,NULL,NULL,NULL,2022-03-17,NULL,TLM,200,5,manual
236201378,KTT0197,LN426,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.729019517,100.538364812,2LL-3348,NULL,NULL,NULL,2022-05-29,NULL,TLM,1400,5,manual
236200039,KTT1082,SY12,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.730801777,100.523233736,2LL-1247,NULL,NULL,NULL,2022-03-13,NULL,TLM,800,5,manual
SD42518,SD42518,SD42,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7402229488311,100.507707479801,LL-1216,ถ.เยาวราช เลี้ยวซ้ายเข้า ซ.อิสรานุภาพตรงไปเกือบถึงแยกวานิช 1 ขวามือ,12000,380,1993-12-01,เจริญชัย,Network Transformer,1,1,manual
236201657,KTT0754,SA411,คลองเตย,NULL,500.0,1400/5,นั่งร้าน,13.723386894,100.572699933, ,NULL,NULL,NULL,2022-04-02,NULL,TLM,1400,5,manual
236200635,BKT1433,SV416,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.750948976,100.586772677,4EE-8838,NULL,NULL,NULL,2021-09-28,NULL,TLM,400,5,manual
WL25505,WL25505,WL25,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7500603241263,100.503035818269,LL-1392,ถ.มหาไชย  กลางซอยพิพัฒน์ ข้างร้านนายเหมือน,12000,380,2020-11-08,เจริญชัย,Network Transformer,1,1,manual
236200807,BKT0543,SG433,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.701867005,100.618254071,4EE-0510,NULL,NULL,NULL,2021-12-14,NULL,TLM,800,5,manual
236200794,KTT0366,NS412,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.707458225,100.546170642,2JJ-641,NULL,NULL,NULL,2022-01-29,NULL,TLM,800,5,manual
SD26505,SD26505,SD26,วัดเลียบ,SD,500,1/1,แขวนเสา,13.7395493885806,100.503755094232,LL-599,ตรอกไกร  ถนนส่วนบุคคล  ข้างตึกแถว,12000,380,1989-08-15,เจริญชัย,Network Transformer,1,1,manual
236201350,KTT0288,NN415,คลองเตย,NULL,1000.0,1400/5,นั่งร้าน,13.73509978,100.553095855,2NN-,NULL,NULL,NULL,2022-08-21,NULL,TLM,1400,5,manual
236201108,BKT1600,KJ413,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.762320042,100.643311341,4EE-8177,NULL,NULL,NULL,2021-12-09,NULL,TLM,800,5,manual
BR26521,BR26521,BR26,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7548835200575,100.516765542201,LL-1510,ถ.ดำรงรักษ์  ใกล้ทางแยกกรุงเกษม,12000,380,2022-02-20,เอกรัฐ,Network Transformer,1,1,manual
236200604,BKT2165,EM414,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.744056,100.577193,4EE-1991,NULL,NULL,NULL,2021-10-29,NULL,TLM,400,5,manual
BR26501,BR26501,BR26,วัดเลียบ,BR,500,1/1,แขวนเสา,13.7694391416266,100.5036433699,LL-1355,ถ.สามเสน  สี่แยกเทเวศร์,12000,380,2020-06-15,ถิรไทย,Network Transformer,1,1,manual
236200622,BKT0372,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.731830769,100.607564096,4EE-1910,NULL,NULL,NULL,2021-09-24,NULL,TLM,400,5,manual
236200681,BKT1234,EM424,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.726067889,100.584993701,4EE-1334,NULL,NULL,NULL,2021-09-22,NULL,TLM,400,5,manual
236201115,BKT0771,SG424,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.720610375,100.638238773,4EE-6248,NULL,NULL,NULL,2021-12-07,NULL,TLM,800,5,manual
236200012,KTT1276,SY22,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.730770613,100.528442288,2MM-1475,NULL,NULL,NULL,2022-03-12,NULL,TLM,1400,5,manual
236201558,BKT2216,PPG42,บางกะปิ,NULL,750.0,2000/5,นั่งร้าน,13.73344568,100.573607941,2MM-1162,NULL,NULL,NULL,2022-09-03,NULL,TLM,2000,5,manual
236201631,BKT1582,NN421,บางกะปิ,NULL,750.0,1400/5,นั่งร้าน,13.749682579,100.558318084,4MM-415,NULL,NULL,NULL,2022-07-24,NULL,TLM,1400,5,manual
236201106,BKT1269,SV425,บางกะปิ,NULL,300.0,800/5,แขวนเสา,13.738265222,100.597182134,2JJ-2126,NULL,NULL,NULL,2021-12-09,NULL,TLM,800,5,manual
236201340,KTT0435,PI416,คลองเตย,NULL,1000.0,1400/5,"uni-sub,นั่งร้าน",13.741745571,100.553694636,4MM-0413,NULL,NULL,NULL,2022-06-05,NULL,TLM,1400,5,manual
236200287,KTT0328,NN418,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.749798482,100.552230884,2LL-3298,NULL,NULL,NULL,2021-11-21,NULL,TLM,800,5,manual
236201075,KTT0326,NN418,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.746123246,100.548108036,2JJ-0407,NULL,NULL,NULL,2021-12-04,NULL,TLM,800,5,manual
236200721,KTT0910,SAM21,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.7469920714398,100.518860719432,2EE-3125,NULL,NULL,NULL,2021-08-26,NULL,TLM,400,5,manual
236200242,KTT0279,NN413,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.747491335,100.556425823,2LL-3728,NULL,NULL,NULL,2021-11-13,NULL,TLM,800,5,manual
236200808,BKT2310,BA432,บางกะปิ,NULL,150.0,400/5,แขวนเสา,13.724221,100.609525,2DD-358,NULL,NULL,NULL,2021-11-10,NULL,TLM,400,5,manual
236201430,BKT2592,SV422,บางกะปิ,NULL,500.0,800/5,นั่งร้าน,13.751961,100.564399,4LL-2573,NULL,NULL,NULL,2022-07-31,NULL,TLM,800,5,manual
WL24513,WL24513,WL24,วัดเลียบ,WL,500,1/1,แขวนเสา,13.7545525870106,100.502389386463,LL-1356,ถ.ศิริพงษ์  ริมคลองด้านหลัง กทม.,12000,380,2020-04-29,ถิรไทย,Network Transformer,1,1,manual
236200692,BKT1780,BA432,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.715977044,100.624305924,2EE-0112,NULL,NULL,NULL,2021-09-24,NULL,TLM,400,5,manual
236201311,KTT0375,NS414,คลองเตย,NULL,225.0,800/5,แขวนเสา,13.71190632,100.55428098,4EE-2443,NULL,NULL,NULL,2022-02-18,NULL,TLM,800,5,manual
236200304,KTT0734,RPR42,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7456237889572,100.544092487789,2LL-2742,NULL,NULL,NULL,2024-05-28,NULL,TLM,800,5,manual
236201488,KTT0962,SL23,คลองเตย,NULL,750.0,1400/5,"uni-sub,นั่งร้าน",13.722665522,100.518509481,2MM-442,NULL,NULL,NULL,2022-07-09,NULL,TLM,1400,5,manual
236201309,KTT0452,PI424,คลองเตย,NULL,225.0,800/5,แขวนเสา,13.716256418,100.558358281,2EE-5685,NULL,NULL,NULL,2022-03-17,NULL,TLM,800,5,manual
236201008,BKT0734,SV418,บางกะปิ,NULL,300.0,800/5,แขวนเสา,13.721395537,100.584634079,4JJ-3596,NULL,NULL,NULL,2021-12-10,NULL,TLM,800,5,manual
236201124,BKT1956,BA432,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.722266935,100.603905132,2DD-3123,NULL,NULL,NULL,2021-11-12,NULL,TLM,800,5,manual
236201652,KTT0755,SA411,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.726838725,100.567193947,4MM-0979,NULL,NULL,NULL,2022-05-29,NULL,TLM,1400,5,manual
236201003,KTT0690,PM24,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.746717385,100.522383199,2LL-5788,NULL,NULL,NULL,2021-12-18,NULL,TLM,800,5,manual
236201173,BKT0084,PTN41,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.743034739,100.630482221,4EE-2589,NULL,NULL,NULL,2021-11-19,NULL,TLM,800,5,manual
236200780,KTT0202,LN426,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.725674464,100.542067642,4LL-3116,NULL,NULL,NULL,2022-02-13,NULL,TLM,800,5,manual
236200844,BKT0339,SG417,บางกะปิ,NULL,225.0,800/5,แขวนเสา,13.73505244,100.631991967,2EE-6577,NULL,NULL,NULL,2021-11-28,NULL,TLM,800,5,manual
236201095,KTT0987,SU11,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.7274789719752,100.521623209844,2LL-6045,NULL,NULL,NULL,2024-06-09,NULL,TLM,800,5,manual
236201422,KTT0007,CL424,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.746016415,100.544292075,2MM-1482,NULL,NULL,NULL,2022-05-15,NULL,TLM,1400,5,manual
236200610,BKT0737,BA413,บางกะปิ,NULL,225.0,400/5,แขวนเสา,13.714056004,100.594572137,2EE-6680,NULL,NULL,NULL,2021-09-18,NULL,TLM,400,5,manual
236200175,KTT0603,PK422,คลองเตย,NULL,225.0,400/5,แขวนเสา,13.711126,100.572505,2EE-0515,NULL,NULL,NULL,2021-06-17,NULL,TLM,400,5,manual
236200753,KTT1236,NS436,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.711301795,100.542804489,4LL-3019,NULL,NULL,NULL,2022-01-29,NULL,TLM,800,5,manual
236201287,KTT0333,NN422,คลองเตย,NULL,300.0,800/5,นั่งร้าน,13.73058414,100.562727602,2JJ-1323,NULL,NULL,NULL,2022-04-24,NULL,TLM,800,5,manual
236201313,KTT0064,EM427,คลองเตย,NULL,500.0,800/5,นั่งร้าน,13.71292543,100.588023622,0,NULL,NULL,NULL,2022-03-06,NULL,TLM,800,5,manual
236201278,KTT1018,SU24,คลองเตย,NULL,750.0,1400/5,นั่งร้าน,13.724626109,100.520101841,2MM-1309,NULL,NULL,NULL,2022-03-20,NULL,TLM,1400,5,manual
